tx_price,tx_size,tx_direction
34.76,100,1.0
34.77,100,-1.0
34.77,100,-1.0
34.77,100,-1.0
34.765,200,
34.765,100,
34.77,100,-1.0
34.77,100,-1.0
34.77,100,-1.0
34.765,100,
34.765,100,
34.77,200,-1.0
34.77,100,-1.0
34.765,100,
34.765,100,
34.765,100,
34.77,100,-1.0
34.77,100,-1.0
34.765,800,
34.765,708,
34.765,173,
34.765,519,
34.77,100,-1.0
34.77,100,
34.77,100,-1.0
34.77,200,-1.0
34.77,100,-1.0
34.77,200,-1.0
34.765,200,
34.77,100,-1.0
34.765,236,
34.7699,93,
34.76,100,1.0
34.76,100,1.0
34.76,385,1.0
34.76,115,1.0
34.76,10,1.0
34.76,200,1.0
34.765,100,
34.765,100,
34.765,485,
34.765,115,
34.765,470,
34.765,130,
34.76,500,1.0
34.76,100,1.0
34.76,90,1.0
34.76,10,1.0
34.76,90,1.0
34.76,10,1.0
34.76,100,
34.76,90,1.0
34.76,110,
34.76,110,
34.765,100,
34.765,100,
34.765,100,
34.765,26,
34.76,80,1.0
34.76,20,1.0
34.76,100,1.0
34.76,100,
34.76,608,1.0
34.765,100,
34.76,37,
34.76,37,
34.76,6,1.0
34.77,100,-1.0
34.765,100,
34.765,100,
34.77,76,-1.0
34.765,200,
34.77,26,-1.0
34.765,200,
34.7699,101,
34.77,200,-1.0
34.77,100,-1.0
34.77,200,-1.0
34.77,100,
34.77,58,
34.77,300,-1.0
34.77,100,-1.0
34.77,100,-1.0
34.765,100,
34.77,400,-1.0
34.77,200,-1.0
34.77,34,-1.0
34.765,100,
34.77,900,-1.0
34.77,166,-1.0
34.77,100,-1.0
34.77,335,
34.77,100,-1.0
34.7601,23,
34.77,100,
34.77,300,-1.0
34.77,100,
34.765,100,
34.77,100,
34.77,65,-1.0
34.77,35,-1.0
34.77,100,-1.0
34.765,100,
34.77,200,-1.0
34.77,200,-1.0
34.77,165,
34.765,100,
34.77,100,
34.76,747,1.0
34.7625,747,
34.7625,100,
34.7625,100,
34.7625,100,
34.7625,100,
34.76,500,1.0
34.76,175,1.0
34.76,100,1.0
34.76,225,1.0
34.76,400,1.0
34.76,747,1.0
34.76,195,1.0
34.765,100,
34.765,100,
34.765,38,
34.765,100,
34.765,100,
34.765,100,
34.76,100,
34.76,45,1.0
34.765,100,
34.76,2,1.0
34.76,2,1.0
34.7635,2,
34.76,70,
34.76,155,1.0
34.765,100,
34.765,100,
34.765,100,
34.765,100,
34.765,100,
34.765,100,
34.765,100,
34.76,100,
34.765,100,
34.765,100,
34.765,100,
34.76,500,1.0
34.7667,300,
34.76,200,1.0
34.76,100,
34.76,100,
34.76,100,
34.76,84,
34.76,16,
34.76,100,1.0
34.76,100,
34.76,100,1.0
34.76,300,1.0
34.76,200,1.0
34.76,200,1.0
34.76,200,1.0
34.76,200,1.0
34.76,100,1.0
34.76,100,1.0
34.76,47,1.0
34.76,100,1.0
34.76,14,1.0
34.76,100,1.0
34.76,100,1.0
34.76,100,1.0
34.76,686,1.0
34.76,992,1.0
34.76,900,1.0
34.76,200,1.0
34.76,2200,1.0
34.76,200,
34.76,500,1.0
34.76,100,1.0
34.76,200,1.0
34.76,500,
34.76,182,1.0
34.765,62,
34.765,200,
34.765,38,
34.76,1190,1.0
34.76,54,1.0
34.76,100,1.0
34.76,100,
34.76,30,1.0
34.765,100,
34.76,100,
34.76,70,
34.76,200,
34.76,300,
34.76,100,
34.76,530,
34.76,200,
34.76,700,
34.76,100,
34.76,100,
34.76,200,
34.76,100,
34.76,100,
34.76,40,1.0
34.76,60,
34.76,481,1.0
34.76,100,1.0
34.76,100,1.0
34.76,200,1.0
34.76,500,1.0
34.76,100,1.0
34.76,100,1.0
34.76,100,1.0
34.76,100,1.0
34.76,100,1.0
34.76,200,1.0
34.76,100,1.0
34.76,100,1.0
34.76,100,1.0
34.76,75,1.0
34.76,698,1.0
34.76,200,1.0
34.76,900,1.0
34.76,100,1.0
34.76,100,
34.76,100,1.0
34.76,46,1.0
34.76,1,1.0
34.76,1,1.0
34.76,54,1.0
34.76,100,1.0
34.76,100,1.0
34.76,100,1.0
34.76,656,1.0
34.76,93,1.0
34.76,100,1.0
34.76,107,1.0
34.76,167,1.0
34.76,369,1.0
34.76,463,1.0
34.76,1,1.0
34.76,299,
34.76,153,1.0
34.76,47,1.0
34.765,100,
34.76,100,
34.76,100,
34.76,200,
34.76,65,
34.76,300,1.0
34.76,200,1.0
34.765,100,
34.76,100,1.0
34.76,155,1.0
34.76,133,1.0
34.76,12,1.0
34.76,100,1.0
34.76,100,1.0
34.76,155,1.0
34.76,130,1.0
34.76,167,1.0
34.76,348,
34.76,100,1.0
34.76,200,1.0
34.76,200,1.0
34.765,35,
34.765,100,
34.765,400,
34.765,100,
34.765,300,
34.765,65,
34.765,100,
34.76,653,1.0
34.76,100,1.0
34.76,49,1.0
34.765,100,
34.765,100,
34.765,100,
34.76,51,1.0
34.76,100,1.0
34.76,200,1.0
34.76,100,1.0
34.76,25,1.0
34.76,100,1.0
34.76,100,
34.76,7,1.0
34.76,1,1.0
34.765,100,
34.76,100,
34.76,100,
34.76,100,
34.76,200,
34.76,499,1.0
34.76,236,1.0
34.76,265,1.0
34.76,500,1.0
34.76,400,1.0
34.76,1200,1.0
34.76,100,1.0
34.76,100,1.0
34.76,200,1.0
34.76,100,
34.76,200,1.0
34.76,30,1.0
34.76,100,1.0
34.765,100,
34.765,100,
34.76,100,1.0
34.76,25,1.0
34.76,43,1.0
34.76,800,1.0
34.76,57,1.0
34.76,100,1.0
34.76,100,1.0
34.76,100,1.0
34.76,100,
34.76,100,1.0
34.765,100,
34.76,100,1.0
34.76,200,1.0
34.76,100,1.0
34.76,1000,
34.76,200,
34.765,225,
34.76,343,1.0
34.76,57,1.0
34.7699,100,
34.76,113,
34.765,100,
34.765,100,
34.76,64,1.0
34.76,36,1.0
34.76,100,
34.76,500,
34.76,200,1.0
34.77,300,-1.0
34.77,100,-1.0
34.77,200,-1.0
34.765,37,
34.76,343,1.0
34.76,57,1.0
34.76,40,
34.76,60,
34.76,25,1.0
34.765,100,
34.76,800,1.0
34.765,47,
34.765,53,
34.76,170,1.0
34.76,5,1.0
34.76,200,1.0
34.76,100,1.0
34.76,100,1.0
34.76,80,1.0
34.76,20,1.0
34.76,200,1.0
34.76,1000,
34.76,260,1.0
34.76,120,1.0
34.76,170,1.0
34.76,58,1.0
34.76,200,1.0
34.765,100,
34.76,100,1.0
34.765,168,
34.765,100,
34.7624,105,
34.7654,100,
34.76,100,1.0
34.76,650,1.0
34.76,2,
34.76,73,1.0
34.76,127,1.0
34.76,38,1.0
34.76,62,1.0
34.76,13,1.0
34.76,100,1.0
34.76,100,
34.76,87,
34.76,30,1.0
34.76,500,1.0
34.76,1200,1.0
34.76,100,1.0
34.76,992,1.0
34.76,100,1.0
34.76,100,
34.76,600,1.0
34.76,100,1.0
34.76,208,1.0
34.76,307,1.0
34.76,30,1.0
34.76,100,1.0
34.76,150,1.0
34.76,200,1.0
34.76,140,1.0
34.76,81,1.0
34.76,787,
34.76,119,1.0
34.76,100,
34.76,200,1.0
34.76,20,1.0
34.76,40,1.0
34.76,100,1.0
34.76,240,1.0
34.76,56,1.0
34.76,100,1.0
34.76,100,
34.76,100,
34.76,200,1.0
34.76,100,
34.76,200,
34.76,100,
34.76,200,
34.76,200,
34.76,100,
34.76,500,
34.76,100,
34.76,5,
34.76,95,
34.76,200,1.0
34.76,100,1.0
34.76,100,1.0
34.76,200,1.0
34.76,100,
34.765,100,
34.76,100,1.0
34.76,100,
34.76,53,
34.76,100,
34.765,100,
34.76,58,1.0
34.76,116,1.0
34.76,300,1.0
34.76,1000,
34.76,300,
34.765,47,
34.765,53,
34.76,700,1.0
34.76,135,1.0
34.76,165,1.0
34.76,10,1.0
34.76,58,1.0
34.76,10,1.0
34.765,100,
34.76,100,1.0
34.76,42,1.0
34.76,100,1.0
34.76,100,
34.76,100,1.0
34.765,800,
34.765,200,
34.76,55,1.0
34.76,100,1.0
34.76,175,1.0
34.76,200,1.0
34.76,270,
34.76,47,1.0
34.76,200,1.0
34.76,53,1.0
34.76,100,1.0
34.76,2,
34.76,98,
34.765,100,
34.765,100,
34.76,100,1.0
34.765,100,
34.7699,64,
34.765,242,
34.76,32,1.0
34.77,100,-1.0
34.765,53,
34.765,47,
34.76,30,1.0
34.76,30,1.0
34.765,100,
34.76,335,1.0
34.76,300,1.0
34.76,100,1.0
34.76,400,1.0
34.76,100,1.0
34.76,765,1.0
34.76,208,1.0
34.76,92,1.0
34.76,200,1.0
34.76,100,1.0
34.76,67,
34.765,100,
34.765,100,
34.765,100,
34.765,10,
34.765,100,
34.76,33,
34.76,67,
34.76,35,1.0
34.76,100,1.0
34.76,100,1.0
34.76,65,1.0
34.76,233,
34.76,115,1.0
34.765,100,
34.76,15,
34.765,163,
34.77,200,-1.0
34.77,281,-1.0
34.77,100,-1.0
34.77,100,-1.0
34.77,69,-1.0
34.765,300,
34.765,194,
34.765,100,
34.765,100,
34.765,606,
34.765,47,
34.765,600,
34.765,18,
34.765,89,
34.7661,120,
34.77,100,-1.0
34.77,121,-1.0
34.765,100,
34.765,100,
34.765,100,
34.765,100,
34.77,473,-1.0
34.77,100,-1.0
34.77,100,
34.77,100,
34.77,800,-1.0
34.77,118,-1.0
34.77,82,-1.0
34.77,78,-1.0
34.77,102,-1.0
34.77,200,-1.0
34.77,100,-1.0
34.77,100,
34.77,100,-1.0
34.77,49,-1.0
34.7625,56,
34.765,1000,
34.765,600,
34.765,1000,
34.765,100,
34.77,100,-1.0
34.77,156,-1.0
34.77,44,-1.0
34.77,300,-1.0
34.77,12,-1.0
34.765,100,
34.765,250,
34.765,100,
34.765,1200,
34.765,350,
34.765,200,
34.765,100,
34.77,100,-1.0
34.77,200,-1.0
34.77,100,-1.0
34.77,100,-1.0
34.77,200,-1.0
34.77,200,-1.0
34.77,300,-1.0
34.77,100,-1.0
34.77,200,-1.0
34.76,100,1.0
34.765,11,
34.765,300,
34.765,169,
34.765,270,
34.765,20,
34.765,135,
34.765,105,
34.765,300,
34.765,300,
34.765,100,
34.77,100,-1.0
34.765,20,
34.765,100,
34.765,100,
34.765,100,
34.765,100,
34.765,100,
34.765,80,
34.77,100,-1.0
34.77,520,-1.0
34.765,100,
34.765,100,
34.7601,106,
34.765,5,
34.77,200,-1.0
34.765,100,
34.77,100,-1.0
34.77,100,-1.0
34.765,795,
34.765,100,
34.765,100,
34.765,100,
34.765,124,
34.765,124,
34.765,155,
34.76,100,1.0
34.76,402,1.0
34.765,100,
34.76,100,1.0
34.76,200,1.0
34.76,100,1.0
34.765,100,
34.765,100,
34.765,100,
34.765,100,
34.76,300,1.0
34.765,182,
34.765,100,
34.765,100,
34.765,150,
34.765,593,
34.765,57,
34.765,100,
34.765,100,
34.76,100,1.0
34.7633,100,
34.7672,37,
34.7699,4,
34.765,100,
34.76,100,1.0
34.76,900,1.0
34.76,800,1.0
34.765,100,
34.765,100,
34.765,100,
34.766,150,
34.765,100,
34.76,100,1.0
34.7699,108,
34.765,286,
34.765,100,
34.76,200,1.0
34.76,101,1.0
34.765,100,
34.765,100,
34.76,2343,1.0
34.76,400,1.0
34.76,200,1.0
34.76,100,1.0
34.76,300,1.0
34.76,100,1.0
34.76,1696,1.0
34.76,100,1.0
34.76,800,1.0
34.76,700,1.0
34.76,1009,1.0
34.76,91,1.0
34.76,100,1.0
34.76,500,1.0
34.76,400,1.0
34.76,100,1.0
34.76,100,1.0
34.76,100,1.0
34.76,500,1.0
34.76,699,1.0
34.76,62,1.0
34.76,138,1.0
34.76,100,1.0
34.76,274,1.0
34.76,106,1.0
34.76,700,1.0
34.76,400,1.0
34.76,285,1.0
34.76,194,
34.76,300,1.0
34.76,67,1.0
34.76,633,1.0
34.76,667,1.0
34.76,590,1.0
34.76,1,1.0
34.76,209,1.0
34.76,200,
34.76,100,1.0
34.76,900,1.0
34.76,200,
34.76,100,
34.76,100,
34.76,100,1.0
34.76,100,1.0
34.76,200,
34.76,100,
34.76,100,1.0
34.76,300,
34.76,100,1.0
34.76,58,1.0
34.76,100,1.0
34.76,58,1.0
34.76,100,1.0
34.76,58,1.0
34.76,100,1.0
34.76,26,1.0
34.7639,200,
34.76,100,1.0
34.76,456,
34.76,1226,1.0
34.76,274,1.0
34.76,5,1.0
34.765,100,
34.765,100,
34.765,114,
34.765,210,
34.765,100,
34.765,300,
34.765,100,
34.77,379,-1.0
34.769,51,
34.765,100,
34.765,100,
34.76,100,1.0
34.765,300,
34.765,100,
34.765,313,
34.765,87,
34.765,113,
34.765,300,
34.765,100,
34.765,100,
34.76,100,1.0
34.76,15,1.0
34.76,15,1.0
34.76,200,1.0
34.76,800,1.0
34.76,100,1.0
34.765,100,
34.76,100,1.0
34.76,100,
34.76,70,1.0
34.76,300,1.0
34.76,30,1.0
34.76,100,1.0
34.76,200,
34.76,100,
34.76,100,
34.76,100,1.0
34.76,200,1.0
34.76,54,1.0
34.76,70,1.0
34.76,100,1.0
34.76,100,1.0
34.765,100,
34.76,46,1.0
34.76,54,1.0
34.76,100,1.0
34.76,300,1.0
34.76,295,1.0
34.76,100,1.0
34.76,100,1.0
34.76,100,
34.76,100,
34.76,100,
34.76,405,
34.76,295,
34.76,200,
34.76,900,
34.76,200,1.0
34.76,100,1.0
34.76,244,1.0
34.76,456,1.0
34.76,102,1.0
34.76,100,1.0
34.76,200,1.0
34.76,500,1.0
34.76,500,1.0
34.76,300,1.0
34.76,100,1.0
34.765,90,
34.765,70,
34.76,100,
34.76,100,1.0
34.76,200,1.0
34.765,100,
34.76,100,1.0
34.76,200,1.0
34.76,700,1.0
34.76,100,1.0
34.765,100,
34.765,300,
34.765,100,
34.765,26,
34.765,218,
34.765,50,
34.765,160,
34.765,90,
34.765,300,
34.77,88,-1.0
34.77,600,-1.0
34.77,360,-1.0
34.76,5,1.0
34.76,100,
34.76,100,1.0
34.764,150,
34.76,100,
34.76,100,1.0
34.765,160,
34.765,100,
34.76,289,
34.765,297,
34.765,3,
34.76,100,
34.76,300,1.0
34.76,100,1.0
34.76,69,1.0
34.76,15,1.0
34.760999999999996,300,
34.760999999999996,100,
34.760999999999996,69,
34.760999999999996,15,
34.76,200,
34.765,95,
34.765,100,
34.765,100,
34.765,1000,
34.765,100,
34.76,100,1.0
34.76,100,1.0
34.76,400,1.0
34.76,35,1.0
34.765,100,
34.7634,100,
34.765,100,
34.76,100,1.0
34.76,65,1.0
34.76,350,1.0
34.76,200,1.0
34.76,100,1.0
34.76,100,1.0
34.76,33,
34.76,200,1.0
34.76,30,1.0
34.765,200,
34.765,100,
34.765,100,
34.76,100,1.0
34.76,30,1.0
34.765,800,
34.765,400,
34.76,100,1.0
34.76,200,1.0
34.76,200,1.0
34.76,524,1.0
34.76,76,1.0
34.76,150,1.0
34.76,423,1.0
34.76,70,1.0
34.76,400,1.0
34.76,100,
34.76,277,1.0
34.76,700,1.0
34.76,100,1.0
34.76,139,1.0
34.76,300,1.0
34.76,84,1.0
34.76,100,
34.76,216,1.0
34.76,265,1.0
34.76,235,1.0
34.76,171,1.0
34.76,26,1.0
34.76,600,
34.76,100,
34.76,300,
34.76,300,
34.76,100,
34.76,70,
34.76,27,
34.76,129,1.0
34.76,300,1.0
34.76,100,1.0
34.76,100,1.0
34.76,1000,
34.76,200,
34.76,43,
34.76,328,
34.76,73,
34.76,600,
34.76,100,
34.76,100,-1.0
34.76,601,
34.76,58,
34.76,100,1.0
34.76,200,-1.0
34.76,100,1.0
34.76,200,-1.0
34.76,100,
34.76,100,-1.0
34.76,72,-1.0
34.76,28,-1.0
34.76,27,-1.0
34.76,45,-1.0
34.755,100,
34.76,36,-1.0
34.76,200,-1.0
34.76,100,-1.0
34.755,100,
34.75,410,1.0
34.75,100,1.0
34.75,200,1.0
34.75,100,1.0
34.75,100,1.0
34.75,100,1.0
34.75,100,1.0
34.75,332,1.0
34.75,100,1.0
34.75,62,1.0
34.75,100,1.0
34.75,106,1.0
34.75,100,1.0
34.75,101,
34.75,100,1.0
34.75,100,1.0
34.75,400,
34.75,100,1.0
34.75,200,1.0
34.75,100,1.0
34.755,100,
34.75,94,1.0
34.75,100,1.0
34.75,6,1.0
34.75,100,1.0
34.755,100,
34.75,100,1.0
34.75,94,
34.75,206,1.0
34.75,300,1.0
34.755,300,
34.755,900,
34.75,200,1.0
34.75,200,
34.75,100,
34.75,100,
34.75,100,
34.75,100,
34.75,200,1.0
34.75,300,1.0
34.7599,100,
34.75,200,1.0
34.75,100,1.0
34.75,100,1.0
34.75,200,1.0
34.75,241,1.0
34.75,130,
34.75,3,
34.75,15,
34.75,100,
34.75,11,
34.75,200,
34.75,200,
34.75,200,1.0
34.75,30,
34.75,800,1.0
34.75,100,1.0
34.7599,101,
34.75,100,
34.75,152,1.0
34.75,100,1.0
34.755,31,
34.755,69,
34.755,100,
34.755,100,
34.755,372,
34.755,389,
34.755,100,
34.755,100,
34.755,239,
34.75,100,
34.75,300,
34.75,200,
34.75,100,
34.75,105,1.0
34.75,100,1.0
34.75,100,1.0
34.75,100,1.0
34.75,300,1.0
34.75,72,
34.75,128,
34.75,100,
34.755,271,
34.75,300,
34.75,300,1.0
34.7599,26,
34.75,300,1.0
34.75,100,1.0
34.755,100,
34.75,100,1.0
34.7599,80,
34.75,100,1.0
34.75,100,1.0
34.75,200,1.0
34.75,200,
34.75,200,1.0
34.75,100,1.0
34.75,100,1.0
34.75,300,1.0
34.75,100,1.0
34.75,100,
34.75,200,
34.75,100,
34.75,100,1.0
34.75,100,1.0
34.75,669,1.0
34.75,1200,1.0
34.755,1200,
34.75,100,1.0
34.75,348,1.0
34.75,152,
34.75,100,
34.75,100,
34.75,100,1.0
34.75,50,
34.75,761,1.0
34.75,58,
34.75,25,1.0
34.75,465,1.0
34.75,100,
34.75,100,1.0
34.75,100,1.0
34.75,3,1.0
34.75,100,1.0
34.75,100,1.0
34.75,1,1.0
34.75,100,1.0
34.75,7,1.0
34.75,100,1.0
34.75,200,1.0
34.75,193,1.0
34.755,29,
34.755,900,
34.755,128,
34.755,300,
34.755,500,
34.755,600,
34.76,100,-1.0
34.76,3226,-1.0
34.75,100,
34.75,100,1.0
34.76,73,-1.0
34.755,100,
34.75,23,1.0
34.75,100,1.0
34.75,300,1.0
34.75,30,1.0
34.75,7,1.0
34.75,500,1.0
34.75,200,1.0
34.75,100,1.0
34.75,200,1.0
34.75,100,1.0
34.75,300,1.0
34.75,100,
34.75,100,
34.75,100,
34.75,400,
34.75,100,
34.75,16,
34.75,516,
34.75,200,1.0
34.75,76,1.0
34.75,100,1.0
34.75,170,
34.75,600,
34.75,200,1.0
34.75,300,
34.75,100,
34.75,84,-1.0
34.745,173,
34.745,27,
34.75,100,-1.0
34.745,200,
34.745,200,
34.745,743,
34.75,357,-1.0
34.745,200,
34.74,500,1.0
34.74,700,1.0
34.74,200,1.0
34.745,100,
34.74,600,1.0
34.74,1300,
34.74,300,
34.7499,40,
34.745,100,
34.74,100,1.0
34.74,600,1.0
34.74,20,1.0
34.7499,5,
34.74,100,
34.74,300,
34.74,100,1.0
34.74,80,1.0
34.74,100,1.0
34.74,100,1.0
34.74,20,1.0
34.74,100,1.0
34.75,100,-1.0
34.745,100,
34.74,100,1.0
34.74,400,1.0
34.74,2474,1.0
34.74,100,
34.74,100,1.0
34.74,26,1.0
34.74,400,1.0
34.74,100,1.0
34.74,200,1.0
34.74,1726,
34.74,200,
34.74,100,
34.74,800,
34.74,500,
34.74,100,
34.74,200,-1.0
34.735,300,
34.735,715,
34.735,481,
34.735,200,
34.735,100,
34.735,100,
34.74,459,-1.0
34.74,600,-1.0
34.74,900,
34.74,100,
34.74,100,-1.0
34.74,100,
34.74,300,
34.74,1285,
34.74,100,
34.74,68,-1.0
34.735,173,
34.735,100,
34.735,400,
34.735,100,
34.735,400,
34.735,200,
34.735,100,
34.735,400,
34.735,100,
34.735,100,
34.735,300,
34.735,200,
34.735,100,
34.735,100,
34.735,31,
34.735,400,
34.735,100,
34.735,200,
34.735,300,
34.735,200,
34.735,100,
34.735,100,
34.735,500,
34.73,105,1.0
34.735,1000,
34.735,100,
34.735,100,
34.735,400,
34.735,1229,
34.735,100,
34.735,300,
34.735,300,
34.735,400,
34.735,400,
34.735,173,
34.735,200,
34.735,600,
34.735,100,
34.735,200,
34.735,100,
34.74,100,-1.0
34.73,100,1.0
34.73,100,1.0
34.73,100,1.0
34.73,100,1.0
34.73,63,1.0
34.74,198,-1.0
34.73,100,1.0
34.74,10,-1.0
34.73,100,
34.73,150,1.0
34.73,450,1.0
34.73,300,1.0
34.73,400,1.0
34.735,150,
34.73,150,1.0
34.74,38,-1.0
34.74,100,-1.0
34.74,18,-1.0
34.73,100,1.0
34.73,100,1.0
34.735,100,
34.73,112,1.0
34.73,112,1.0
34.735,640,
34.735,200,
34.735,300,
34.735,260,
34.735,100,
34.735,700,
34.73,5,1.0
34.73,5,1.0
34.73,5,1.0
34.73,5,1.0
34.735,100,
34.735,236,
34.735,540,
34.735,324,
34.73,100,1.0
34.73,18,1.0
34.73,450,1.0
34.73,132,1.0
34.73,18,1.0
34.735,200,
34.735,100,
34.735,100,
34.735,200,
34.73,100,1.0
34.735,193,
34.735,107,
34.74,22,-1.0
34.74,61,-1.0
34.735,176,
34.735,141,
34.735,127,
34.735,400,
34.735,124,
34.735,100,
34.74,39,
34.74,100,
34.74,128,
34.74,82,-1.0
34.74,65,-1.0
34.74,35,-1.0
34.74,486,
34.74,470,-1.0
34.74,100,
34.74,102,-1.0
34.74,300,-1.0
34.74,200,-1.0
34.74,111,-1.0
34.735,100,
34.74,100,-1.0
34.74,179,-1.0
34.74,100,-1.0
34.74,1300,-1.0
34.74,607,-1.0
34.735,200,
34.74,260,-1.0
34.74,312,-1.0
34.735,100,
34.735,800,
34.74,1093,-1.0
34.74,1439,-1.0
34.74,105,-1.0
34.74,29,
34.74,100,-1.0
34.74,100,-1.0
34.74,397,-1.0
34.74,495,-1.0
34.74,65,
34.74,308,-1.0
34.74,656,-1.0
34.74,189,-1.0
34.74,100,
34.7301,103,
34.74,100,-1.0
34.735,100,
34.735,100,
34.735,300,
34.735,100,
34.735,200,
34.74,100,-1.0
34.74,100,
34.735,100,
34.735,100,
34.735,10,
34.735,100,
34.735,900,
34.735,100,
34.735,100,
34.74,100,-1.0
34.74,86,-1.0
34.7399,100,
34.74,214,-1.0
34.74,86,-1.0
34.735,100,
34.74,165,
34.74,100,
34.74,300,
34.74,700,
34.74,200,-1.0
34.735,100,
34.735,900,
34.735,200,
34.74,106,-1.0
34.735,11,
34.735,100,
34.735,59,
34.735,40,
34.735,301,
34.735,100,
34.74,300,-1.0
34.74,100,-1.0
34.74,100,-1.0
34.74,100,-1.0
34.74,100,-1.0
34.74,100,-1.0
34.74,100,
34.74,100,
34.735,100,
34.735,3,
34.74,300,-1.0
34.735,22,
34.735,165,
34.735,300,
34.735,313,
34.735,97,
34.735,203,
34.74,100,-1.0
34.735,100,
34.735,100,
34.74,10000,-1.0
34.74,62,
34.735,100,
34.74,100,-1.0
34.74,57,-1.0
34.735,100,
34.74,160,-1.0
34.735,100,
34.74,300,
34.74,100,-1.0
34.74,100,-1.0
34.74,100,
34.74,300,-1.0
34.735,100,
34.74,100,-1.0
34.74,600,-1.0
34.74,200,-1.0
34.74,200,-1.0
34.735,487,
34.735,300,
34.735,100,
34.735,213,
34.73,103,1.0
34.735,300,
34.735,100,
34.735,648,
34.74,100,-1.0
34.74,800,-1.0
34.735,49,
34.73,440,1.0
34.735,459,
34.735,102,
34.735,440,
34.73,362,1.0
34.73,338,1.0
34.735,100,
34.735,600,
34.735,100,
34.735,660,
34.735,59,
34.735,100,
34.735,100,
34.735,100,
34.73,33,1.0
34.735,100,
34.74,100,-1.0
34.735,141,
34.7328,60,
34.735,205,
34.735,795,
34.73,332,1.0
34.73,368,1.0
34.73,100,1.0
34.73,100,1.0
34.73,400,1.0
34.735,200,
34.735,100,
34.74,128,-1.0
34.74,100,-1.0
34.74,800,-1.0
34.74,172,-1.0
34.74,128,-1.0
34.735,95,
34.74,100,
34.74,360,-1.0
34.74,255,
34.74,765,-1.0
34.74,200,-1.0
34.74,100,-1.0
34.74,300,-1.0
34.74,100,-1.0
34.74,100,-1.0
34.74,100,
34.74,100,
34.74,200,-1.0
34.74,100,-1.0
34.74,100,
34.73,102,1.0
34.735,800,
34.74,200,-1.0
34.74,1,-1.0
34.74,200,-1.0
34.735,100,
34.74,200,-1.0
34.74,100,-1.0
34.74,100,
34.74,500,
34.74,100,
34.735,1300,
34.735,200,
34.735,400,
34.735,300,
34.74,100,-1.0
34.735,617,
34.735,300,
34.735,100,
34.735,83,
34.74,600,-1.0
34.74,300,-1.0
34.74,100,-1.0
34.74,300,
34.74,829,
34.74,300,
34.74,100,-1.0
34.74,100,-1.0
34.74,100,-1.0
34.74,200,-1.0
34.74,100,-1.0
34.74,300,-1.0
34.74,300,
34.735,100,
34.74,300,
34.74,500,-1.0
34.735,386,
34.735,100,
34.735,100,
34.735,114,
34.735,100,
34.74,100,-1.0
34.74,55,-1.0
34.735,100,
34.7399,100,
34.735,200,
34.74,100,-1.0
34.735,100,
34.735,100,
34.735,145,
34.735,100,
34.735,100,
34.735,200,
34.735,100,
34.735,155,
34.735,145,
34.735,1008,
34.735,592,
34.735,100,
34.74,1000,
34.74,100,-1.0
34.735,138,
34.735,62,
34.735,100,
34.735,200,
34.735,200,
34.74,200,-1.0
34.7301,105,
34.74,100,-1.0
34.735,100,
34.735,100,
34.73,500,1.0
34.735,100,
34.74,100,-1.0
34.74,80,-1.0
34.735,100,
34.7399,107,
34.73,200,1.0
34.73,100,1.0
34.73,300,1.0
34.74,800,-1.0
34.74,100,
34.74,145,-1.0
34.74,39,-1.0
34.7301,329,
34.74,400,
34.74,100,
34.74,116,-1.0
34.74,1684,-1.0
34.74,1312,-1.0
34.74,488,-1.0
34.74,140,-1.0
34.74,184,-1.0
34.74,116,-1.0
34.74,100,
34.74,200,-1.0
34.74,500,-1.0
34.74,100,-1.0
34.74,300,-1.0
34.74,400,-1.0
34.735,100,
34.735,200,
34.735,100,
34.74,100,-1.0
34.74,100,-1.0
34.74,100,
34.735,100,
34.74,461,
34.74,100,
34.74,100,
34.74,100,-1.0
34.735,100,
34.735,145,
34.735,184,
34.735,155,
34.735,100,
34.735,416,
34.7399,100,
34.73,102,1.0
34.735,300,
34.735,500,
34.74,4,-1.0
34.74,146,-1.0
34.74,150,-1.0
34.7399,41,
34.74,100,-1.0
34.7364,100,
34.74,100,-1.0
34.735,100,
34.74,66,-1.0
34.74,4,-1.0
34.735,100,
34.735,100,
34.74,134,
34.74,300,
34.74,100,-1.0
34.74,100,-1.0
34.74,146,
34.74,150,
34.74,300,
34.74,400,
34.74,300,
34.74,150,-1.0
34.74,100,-1.0
34.74,100,-1.0
34.74,50,
34.74,100,-1.0
34.735,100,
34.735,100,
34.735,184,
34.735,216,
34.735,52,
34.735,748,
34.735,100,
34.73,852,1.0
34.735,100,
34.735,51,
34.735,23,
34.74,205,-1.0
34.74,100,-1.0
34.74,328,
34.74,29,-1.0
34.74,871,-1.0
34.74,900,-1.0
34.7301,119,
34.735,19,
34.74,461,
34.74,213,-1.0
34.74,16,-1.0
34.74,1,
34.735,92,
34.74,300,
34.74,300,-1.0
34.74,580,
34.74,7402,-1.0
34.74,1232,-1.0
34.74,300,-1.0
34.74,100,-1.0
34.74,7,-1.0
34.74,100,-1.0
34.74,100,-1.0
34.74,100,-1.0
34.74,200,-1.0
34.74,800,-1.0
34.74,3500,-1.0
34.74,130,-1.0
34.74,100,
34.74,56,-1.0
34.74,150,-1.0
34.74,17,-1.0
34.74,100,-1.0
34.74,400,-1.0
34.74,100,-1.0
